date,title,our_price,competitor_a_price,competitor_b_price,competitor_c_price,avg_competitor_price,rating,in_stock,month,day_of_week,is_weekend,seasonal_demand,demand_score,sales_volume,revenue,optimal_price,price_gap_pct,season,price_vs_rating
2026-05-30,The Requiem Red,41.0,37.56,42.36,44.15,41.36,3.4,1,5,5,1,1.05,1.315,66,2706.0,28.95,-0.0087,2,12.06
2026-05-31,The Requiem Red,44.26,37.19,42.68,44.11,41.33,3.4,1,5,6,1,1.05,1.1441,58,2567.08,28.93,0.0709,2,13.02
2026-06-01,The Requiem Red,44.34,37.21,42.6,44.23,41.35,3.4,1,6,0,0,0.95,0.8981,45,1995.3,28.94,0.0723,3,13.04
2026-06-02,The Requiem Red,40.44,36.88,42.84,44.15,41.29,3.4,1,6,1,0,0.95,1.0571,55,2224.2,28.9,-0.0206,3,11.89
2026-06-03,The Requiem Red,45.05,37.09,42.79,44.0,41.29,3.4,0,6,2,0,0.95,0.8706,41,1847.05,28.9,0.0911,3,13.25
2026-06-04,The Requiem Red,41.88,36.95,42.88,43.89,41.24,3.4,1,6,3,0,0.95,0.9905,48,2010.24,28.87,0.0155,3,12.32
2026-06-05,The Requiem Red,44.39,36.93,42.92,43.9,41.25,3.4,1,6,4,0,0.95,0.8923,50,2219.5,28.87,0.0761,3,13.06
2026-06-06,The Requiem Red,39.71,37.1,43.17,43.85,41.37,3.4,1,6,5,1,0.95,1.2609,67,2660.57,28.96,-0.0401,3,11.68
2026-06-07,The Requiem Red,42.45,37.27,43.12,44.14,41.51,3.4,1,6,6,1,0.95,1.125,54,2292.3,29.06,0.0226,3,12.49
2026-06-08,The Requiem Red,44.34,37.23,43.03,44.04,41.43,3.4,1,6,0,0,0.95,0.9014,41,1817.94,29.0,0.0702,3,13.04
2026-06-09,The Requiem Red,40.48,37.19,42.96,43.74,41.3,3.4,0,6,1,0,0.95,1.0557,49,1983.52,28.91,-0.0199,3,11.91
2026-06-10,The Requiem Red,40.07,37.7,43.01,43.92,41.54,3.4,1,6,2,0,0.95,1.0868,49,1963.43,29.08,-0.0354,3,11.79
2026-06-11,The Requiem Red,39.92,37.75,43.24,43.69,41.56,3.4,0,6,3,0,0.95,1.095,56,2235.52,29.09,-0.0395,3,11.74
2026-06-12,The Requiem Red,42.71,37.53,42.87,43.84,41.41,3.4,1,6,4,0,0.95,0.9634,46,1964.66,28.99,0.0314,3,12.56
2026-06-13,The Requiem Red,42.88,37.42,42.65,43.94,41.34,3.4,1,6,5,1,0.95,1.0965,55,2358.4,28.94,0.0373,3,12.61
2026-06-14,The Requiem Red,44.63,37.2,42.57,44.09,41.29,3.4,1,6,6,1,0.95,1.0181,53,2365.39,28.9,0.0809,3,13.13
2026-06-15,The Requiem Red,42.81,37.25,42.53,44.08,41.29,3.4,1,6,0,0,0.95,0.9542,47,2012.07,28.9,0.0368,3,12.59
2026-06-16,The Requiem Red,41.47,37.93,42.8,44.05,41.59,3.4,0,6,1,0,0.95,1.0239,52,2156.44,29.12,-0.0029,3,12.2
2026-06-17,The Requiem Red,45.12,38.0,42.58,43.68,41.42,3.4,1,6,2,0,0.95,0.873,42,1895.04,28.99,0.0893,3,13.27
2026-06-18,The Requiem Red,42.08,37.79,42.81,43.4,41.33,3.4,1,6,3,0,0.95,0.9861,49,2061.92,28.93,0.0181,3,12.38
2026-06-19,The Requiem Red,44.68,37.82,42.77,43.33,41.31,3.4,1,6,4,0,0.95,0.8842,42,1876.56,28.91,0.0816,3,13.14
2026-06-20,The Requiem Red,45.73,38.07,43.31,43.54,41.64,3.4,1,6,5,1,0.95,0.9894,43,1966.39,29.15,0.0982,3,13.45
2026-06-21,The Requiem Red,44.78,37.94,42.97,43.77,41.56,3.4,1,6,6,1,0.95,1.0239,48,2149.44,29.09,0.0775,3,13.17
2026-06-22,The Requiem Red,39.68,37.91,43.22,43.5,41.54,3.4,1,6,0,0,0.95,1.1061,57,2261.76,29.08,-0.0448,3,11.67
2026-06-23,The Requiem Red,43.58,37.91,42.95,43.43,41.43,3.4,1,6,1,0,0.95,0.9298,44,1917.52,29.0,0.0519,3,12.82
2026-06-24,The Requiem Red,39.48,38.05,42.88,43.03,41.32,3.4,1,6,2,0,0.95,1.1054,60,2368.8,28.92,-0.0445,3,11.61
2026-06-25,The Requiem Red,44.43,37.85,43.33,43.03,41.4,3.4,1,6,3,0,0.95,0.897,43,1910.49,28.98,0.0732,3,13.07
2026-06-26,The Requiem Red,39.36,37.99,43.12,42.94,41.35,3.4,1,6,4,0,0.95,1.1129,59,2322.24,28.94,-0.0481,3,11.58
2026-06-27,The Requiem Red,41.32,38.19,43.28,43.06,41.51,3.4,1,6,5,1,0.95,1.181,55,2272.6,29.06,-0.0046,3,12.15
2026-06-28,The Requiem Red,42.99,37.85,43.2,43.13,41.39,3.4,1,6,6,1,0.95,1.0939,56,2407.44,28.97,0.0387,3,12.64
2026-06-29,The Requiem Red,39.91,37.84,43.33,43.13,41.43,3.4,1,6,0,0,0.95,1.0894,59,2354.69,29.0,-0.0367,3,11.74
2026-06-30,The Requiem Red,42.04,37.63,43.28,43.16,41.36,3.4,1,6,1,0,0.95,0.9888,51,2144.04,28.95,0.0164,3,12.36
2026-07-01,The Requiem Red,43.88,37.95,43.48,43.01,41.48,3.4,1,7,2,0,0.88,0.8525,43,1886.84,29.04,0.0579,3,12.91
2026-07-02,The Requiem Red,45.48,37.91,43.47,43.09,41.49,3.4,1,7,3,0,0.88,0.7997,42,1910.16,29.04,0.0962,3,13.38
2026-07-03,The Requiem Red,44.57,37.98,43.51,42.94,41.48,3.4,1,7,4,0,0.88,0.8289,41,1827.37,29.04,0.0745,3,13.11
2026-07-04,The Requiem Red,44.91,38.0,43.01,42.68,41.23,3.4,1,7,5,1,0.88,0.9303,55,2470.05,28.86,0.0893,3,13.21
2026-07-05,The Requiem Red,44.18,37.92,43.02,42.85,41.26,3.4,1,7,6,1,0.88,0.9594,42,1855.56,28.89,0.0708,3,12.99
2026-07-06,The Requiem Red,44.29,37.85,43.35,42.63,41.28,3.4,1,7,0,0,0.88,0.8311,40,1771.6,28.89,0.0729,3,13.03
2026-07-07,The Requiem Red,39.96,37.63,43.43,42.75,41.27,3.4,1,7,1,0,0.88,0.9998,47,1878.12,28.89,-0.0317,3,11.75
2026-07-08,The Requiem Red,44.73,37.73,43.95,42.61,41.43,3.4,1,7,2,0,0.88,0.8217,39,1744.47,29.0,0.0797,3,13.16
2026-07-09,The Requiem Red,43.37,37.82,43.9,42.38,41.37,3.4,1,7,3,0,0.88,0.8663,43,1864.91,28.96,0.0483,3,12.76
2026-07-10,The Requiem Red,42.49,37.68,44.08,42.42,41.39,3.4,1,7,4,0,0.88,0.9,48,2039.52,28.98,0.0266,3,12.5
2026-07-11,The Requiem Red,43.95,37.85,43.96,42.17,41.33,3.4,1,7,5,1,0.88,0.9711,42,1845.9,28.93,0.0634,3,12.93
2026-07-12,The Requiem Red,41.07,38.04,44.49,42.39,41.64,3.4,0,7,6,1,0.88,1.1121,56,2299.92,29.15,-0.0137,3,12.08
2026-07-13,The Requiem Red,43.24,38.08,44.8,41.93,41.6,3.4,1,7,0,0,0.88,0.8801,42,1816.08,29.12,0.0394,3,12.72
2026-07-14,The Requiem Red,42.1,38.21,44.59,41.64,41.48,3.4,1,7,1,0,0.88,0.9185,44,1852.4,29.04,0.0149,3,12.38
2026-07-15,The Requiem Red,41.67,38.16,44.54,41.84,41.51,3.4,1,7,2,0,0.88,0.937,45,1875.15,29.06,0.0039,3,12.26
2026-07-16,The Requiem Red,39.97,38.31,44.6,42.03,41.65,3.4,1,7,3,0,0.88,1.0159,50,1998.5,29.15,-0.0403,3,11.76
2026-07-17,The Requiem Red,44.88,37.95,44.46,42.34,41.58,3.4,1,7,4,0,0.88,0.8223,40,1795.2,29.11,0.0794,3,13.2
2026-07-18,The Requiem Red,44.14,38.08,44.03,42.44,41.52,3.4,1,7,5,1,0.88,0.9715,47,2074.58,29.06,0.0631,3,12.98
2026-07-19,The Requiem Red,42.24,38.25,44.2,42.77,41.74,3.4,1,7,6,1,0.88,1.0619,51,2154.24,29.22,0.012,3,12.42
2026-07-20,The Requiem Red,41.82,38.59,43.84,42.66,41.7,3.4,1,7,0,0,0.88,0.9383,48,2007.36,29.19,0.0029,3,12.3
2026-07-21,The Requiem Red,42.54,38.61,44.21,42.4,41.74,3.4,1,7,1,0,0.88,0.9116,45,1914.3,29.22,0.0192,3,12.51
2026-07-22,The Requiem Red,44.39,38.64,44.42,42.6,41.89,3.4,1,7,2,0,0.88,0.8498,42,1864.38,29.32,0.0597,3,13.06
2026-07-23,The Requiem Red,43.97,38.74,44.9,42.47,42.04,3.4,1,7,3,0,0.88,0.87,41,1802.77,29.43,0.0459,3,12.93
2026-07-24,The Requiem Red,46.1,38.74,45.04,42.41,42.06,3.4,0,7,4,0,0.88,0.7999,39,1797.9,29.44,0.0961,3,13.56
2026-07-25,The Requiem Red,44.45,38.72,45.07,42.22,42.0,3.4,1,7,5,1,0.88,0.9798,51,2266.95,29.4,0.0583,3,13.07
2026-07-26,The Requiem Red,42.71,39.02,45.19,42.3,42.17,3.4,1,7,6,1,0.88,1.0603,46,1964.66,29.52,0.0128,3,12.56
2026-07-27,The Requiem Red,42.85,39.25,45.32,42.01,42.19,3.4,1,7,0,0,0.88,0.9174,42,1799.7,29.53,0.0156,3,12.6
2026-07-28,The Requiem Red,44.26,39.37,45.23,42.06,42.22,3.4,1,7,1,0,0.88,0.8666,47,2080.22,29.55,0.0483,3,13.02
2026-07-29,The Requiem Red,40.61,39.18,44.84,42.35,42.12,3.4,1,7,2,0,0.88,1.0075,46,1868.06,29.49,-0.0358,3,11.94
2026-07-30,The Requiem Red,42.1,39.1,44.48,42.36,41.98,3.4,1,7,3,0,0.88,0.9386,48,2020.8,29.39,0.0029,3,12.38
2026-07-31,The Requiem Red,46.18,39.31,44.59,42.5,42.13,3.4,1,7,4,0,0.88,0.7998,37,1708.66,29.49,0.0961,3,13.58
2026-08-01,The Requiem Red,45.99,39.48,44.57,42.44,42.17,3.4,1,8,5,1,0.92,0.9701,42,1931.58,29.52,0.0906,3,13.53
2026-08-02,The Requiem Red,42.6,39.52,44.58,42.54,42.21,3.4,1,8,6,1,0.92,1.1157,56,2385.6,29.55,0.0092,3,12.53
2026-08-03,The Requiem Red,42.5,39.78,44.35,42.49,42.21,3.4,1,8,0,0,0.92,0.974,50,2125.0,29.54,0.0069,3,12.5
2026-08-04,The Requiem Red,40.32,39.76,44.58,42.49,42.28,3.4,1,8,1,0,0.92,1.0741,52,2096.64,29.59,-0.0464,3,11.86
2026-08-05,The Requiem Red,40.43,39.76,44.67,42.23,42.22,3.4,1,8,2,0,0.92,1.0662,53,2142.79,29.55,-0.0424,3,11.89
2026-08-06,The Requiem Red,42.48,39.89,44.98,42.23,42.37,3.4,0,8,3,0,0.92,0.9816,48,2039.04,29.66,0.0026,3,12.49
2026-08-07,The Requiem Red,40.68,39.57,44.84,42.28,42.23,3.4,1,8,4,0,0.92,1.0549,56,2278.08,29.56,-0.0367,3,11.96
2026-08-08,The Requiem Red,41.01,39.81,45.23,42.49,42.51,3.4,1,8,5,1,0.92,1.2099,57,2337.57,29.76,-0.0353,3,12.06
2026-08-09,The Requiem Red,41.58,39.84,45.13,42.27,42.41,3.4,0,8,6,1,0.92,1.1754,60,2494.8,29.69,-0.0196,3,12.23
2026-08-10,The Requiem Red,41.85,39.73,44.8,42.29,42.27,3.4,1,8,0,0,0.92,1.0041,53,2218.05,29.59,-0.0099,3,12.31
2026-08-11,The Requiem Red,42.17,39.57,44.8,42.22,42.2,3.4,1,8,1,0,0.92,0.9874,48,2024.16,29.54,-0.0007,3,12.4
2026-08-12,The Requiem Red,45.0,39.6,44.84,42.44,42.29,3.4,1,8,2,0,0.92,0.882,41,1845.0,29.61,0.0641,3,13.24
2026-08-13,The Requiem Red,45.82,39.37,44.91,42.7,42.33,3.4,1,8,3,0,0.92,0.855,40,1832.8,29.63,0.0824,3,13.48
2026-08-14,The Requiem Red,40.77,38.89,44.91,42.82,42.21,3.4,1,8,4,0,0.92,1.0498,55,2242.35,29.55,-0.0341,3,11.99
2026-08-15,The Requiem Red,42.29,39.0,44.99,42.08,42.02,3.4,1,8,5,1,0.92,1.1214,58,2452.82,29.42,0.0064,3,12.44
2026-08-16,The Requiem Red,42.49,39.19,44.97,42.25,42.13,3.4,1,8,6,1,0.92,1.1172,55,2336.95,29.49,0.0085,3,12.5
2026-08-17,The Requiem Red,41.68,39.15,44.79,42.19,42.05,3.4,1,8,0,0,0.92,1.0019,51,2125.68,29.43,-0.0088,3,12.26
2026-08-18,The Requiem Red,45.75,39.38,44.87,42.45,42.23,3.4,1,8,1,0,0.92,0.8539,38,1738.5,29.56,0.0834,3,13.46
2026-08-19,The Requiem Red,43.12,39.25,44.63,42.11,42.0,3.4,0,8,2,0,0.92,0.9405,48,2069.76,29.4,0.0267,3,12.68
2026-08-20,The Requiem Red,42.81,39.53,44.62,42.04,42.07,3.4,1,8,3,0,0.92,0.9556,50,2140.5,29.45,0.0176,3,12.59
2026-08-21,The Requiem Red,44.09,39.17,44.67,42.09,41.97,3.4,1,8,4,0,0.92,0.9027,45,1984.05,29.38,0.0505,3,12.97
2026-08-22,The Requiem Red,44.99,39.33,44.16,41.8,41.76,3.4,1,8,5,1,0.92,0.9919,49,2204.51,29.23,0.0773,3,13.23
2026-08-23,The Requiem Red,41.34,39.66,43.99,41.61,41.76,3.4,1,8,6,1,0.92,1.1548,54,2232.36,29.23,-0.0101,3,12.16
2026-08-24,The Requiem Red,45.81,39.85,44.16,41.83,41.95,3.4,1,8,0,0,0.92,0.8417,43,1969.83,29.36,0.092,3,13.47
2026-08-25,The Requiem Red,45.44,40.32,44.32,41.84,42.16,3.4,1,8,1,0,0.92,0.8618,44,1999.36,29.51,0.0778,3,13.36
2025-08-26,Thinking Fast and Slow,53.73,52.83,55.37,59.79,56.0,4.6,1,8,1,0,0.92,1.1575,56,3008.88,39.2,-0.0405,3,11.68
2025-08-27,Thinking Fast and Slow,54.16,52.8,55.51,59.62,55.98,4.6,1,8,2,0,0.92,1.1404,57,3087.12,39.19,-0.0325,3,11.77
2025-08-28,Thinking Fast and Slow,53.07,53.01,55.16,59.25,55.81,4.6,1,8,3,0,0.92,1.1764,55,2918.85,39.07,-0.0491,3,11.54
2025-08-29,Thinking Fast and Slow,53.88,52.93,54.78,59.21,55.64,4.6,1,8,4,0,0.92,1.1385,54,2909.52,38.95,-0.0316,3,11.71
2025-08-30,Thinking Fast and Slow,55.92,53.08,55.17,58.91,55.72,4.6,1,8,5,1,0.92,1.2277,56,3131.52,39.0,0.0036,3,12.16
2025-08-31,Thinking Fast and Slow,54.23,53.14,55.42,59.04,55.87,4.6,1,8,6,1,0.92,1.3037,65,3524.95,39.11,-0.0294,3,11.79
2025-09-01,Thinking Fast and Slow,56.74,52.83,55.49,58.55,55.62,4.6,1,9,0,0,1.1,1.2397,67,3801.58,38.94,0.0201,4,12.33
2025-09-02,Thinking Fast and Slow,57.4,52.92,55.72,59.01,55.88,4.6,1,9,1,0,1.1,1.2242,59,3386.6,39.12,0.0272,4,12.48
2025-09-03,Thinking Fast and Slow,61.25,53.27,55.74,59.41,56.14,4.6,1,9,2,0,1.1,1.0983,57,3491.25,39.3,0.091,4,13.32
2025-09-04,Thinking Fast and Slow,58.0,53.2,56.22,59.15,56.19,4.6,0,9,3,0,1.1,1.2136,62,3596.0,39.33,0.0322,4,12.61
2025-09-05,Thinking Fast and Slow,61.3,52.92,56.24,59.0,56.05,4.6,1,9,4,0,1.1,1.0936,55,3371.5,39.24,0.0937,4,13.33
2025-09-06,Thinking Fast and Slow,57.32,53.3,56.13,59.42,56.28,4.6,1,9,5,1,1.1,1.4298,75,4299.0,39.4,0.0185,4,12.46
2025-09-07,Thinking Fast and Slow,56.82,53.69,55.94,59.32,56.32,4.6,1,9,6,1,1.1,1.4541,70,3977.4,39.42,0.0089,4,12.35
2025-09-08,Thinking Fast and Slow,54.8,53.24,56.08,59.5,56.27,4.6,1,9,0,0,1.1,1.3476,66,3616.8,39.39,-0.0261,4,11.91
2025-09-09,Thinking Fast and Slow,61.07,53.15,56.34,59.39,56.29,4.6,1,9,1,0,1.1,1.1095,55,3358.85,39.4,0.0849,4,13.28
2025-09-10,Thinking Fast and Slow,56.9,53.19,56.09,59.46,56.25,4.6,1,9,2,0,1.1,1.2584,61,3470.9,39.37,0.0116,4,12.37
2025-09-11,Thinking Fast and Slow,57.04,52.76,55.97,59.47,56.07,4.6,0,9,3,0,1.1,1.2456,66,3764.64,39.25,0.0173,4,12.4
2025-09-12,Thinking Fast and Slow,61.05,52.8,56.29,59.66,56.25,4.6,1,9,4,0,1.1,1.1088,53,3235.65,39.38,0.0853,4,13.27
2025-09-13,Thinking Fast and Slow,56.65,53.13,56.32,59.55,56.33,4.6,1,9,5,1,1.1,1.4627,71,4022.15,39.43,0.0057,4,12.32
2025-09-14,Thinking Fast and Slow,60.77,53.24,56.57,59.79,56.53,4.6,1,9,6,1,1.1,1.2973,63,3828.51,39.57,0.075,4,13.21
2025-09-15,Thinking Fast and Slow,55.24,53.32,56.64,60.53,56.83,4.6,1,9,0,0,1.1,1.3522,67,3701.08,39.78,-0.028,4,12.01
2025-09-16,Thinking Fast and Slow,57.0,53.05,56.21,60.21,56.49,4.6,1,9,1,0,1.1,1.2642,66,3762.0,39.54,0.009,4,12.39
2025-09-17,Thinking Fast and Slow,60.38,52.79,56.04,60.18,56.34,4.6,1,9,2,0,1.1,1.1341,54,3260.52,39.44,0.0717,4,13.13
2025-09-18,Thinking Fast and Slow,58.39,52.51,55.76,60.52,56.27,4.6,1,9,3,0,1.1,1.2019,54,3153.06,39.39,0.0377,4,12.69
2025-09-19,Thinking Fast and Slow,61.3,52.83,55.55,60.03,56.14,4.6,1,9,4,0,1.1,1.0966,54,3310.2,39.3,0.0919,4,13.33
2025-09-20,Thinking Fast and Slow,54.26,52.86,55.96,60.17,56.33,4.6,0,9,5,1,1.1,1.5804,77,4178.02,39.43,-0.0367,4,11.8
2025-09-21,Thinking Fast and Slow,56.01,52.8,55.94,60.28,56.34,4.6,1,9,6,1,1.1,1.4932,79,4424.79,39.44,-0.0059,4,12.18
2025-09-22,Thinking Fast and Slow,55.23,52.88,56.46,60.72,56.69,4.6,1,9,0,0,1.1,1.3464,68,3755.64,39.68,-0.0258,4,12.01
2025-09-23,Thinking Fast and Slow,60.13,53.26,56.22,60.29,56.59,4.6,1,9,1,0,1.1,1.1519,55,3307.15,39.61,0.0626,4,13.07
2025-09-24,Thinking Fast and Slow,53.82,53.22,56.1,60.21,56.51,4.6,1,9,2,0,1.1,1.4026,70,3767.4,39.56,-0.0476,4,11.7
2025-09-25,Thinking Fast and Slow,62.29,53.07,56.34,60.57,56.66,4.6,1,9,3,0,1.1,1.0835,54,3363.66,39.66,0.0994,4,13.54
2025-09-26,Thinking Fast and Slow,57.72,53.0,56.48,60.6,56.69,4.6,1,9,4,0,1.1,1.2439,60,3463.2,39.68,0.0182,4,12.55
2025-09-27,Thinking Fast and Slow,58.69,53.01,55.94,60.63,56.52,4.6,1,9,5,1,1.1,1.3808,66,3873.54,39.57,0.0384,4,12.76
2025-09-28,Thinking Fast and Slow,60.8,52.57,56.01,59.96,56.18,4.6,0,9,6,1,1.1,1.2817,66,4012.8,39.33,0.0822,4,13.22
2025-09-29,Thinking Fast and Slow,60.14,52.98,55.76,59.84,56.19,4.6,1,9,0,0,1.1,1.137,59,3548.26,39.34,0.0703,4,13.07
2025-09-30,Thinking Fast and Slow,54.11,52.97,55.74,60.01,56.24,4.6,1,9,1,0,1.1,1.3774,71,3841.81,39.37,-0.0379,4,11.76
2025-10-01,Thinking Fast and Slow,58.33,53.25,55.64,60.03,56.31,4.6,0,10,2,0,1.2,1.3153,62,3616.46,39.42,0.0359,4,12.68
2025-10-02,Thinking Fast and Slow,53.76,53.18,55.86,60.27,56.44,4.6,1,10,3,0,1.2,1.5298,76,4085.76,39.51,-0.0475,4,11.69
2025-10-03,Thinking Fast and Slow,60.03,52.71,55.89,60.63,56.41,4.6,1,10,4,0,1.2,1.2531,56,3361.68,39.49,0.0642,4,13.05
2025-10-04,Thinking Fast and Slow,54.02,52.57,55.79,60.32,56.23,4.6,1,10,5,1,1.2,1.7324,82,4429.64,39.36,-0.0393,4,11.74
2025-10-05,Thinking Fast and Slow,58.51,53.01,55.53,60.33,56.29,4.6,1,10,6,1,1.2,1.5035,74,4329.74,39.4,0.0394,4,12.72
2025-10-06,Thinking Fast and Slow,56.71,53.06,55.8,60.18,56.35,4.6,1,10,0,0,1.2,1.3855,61,3459.31,39.44,0.0064,4,12.33
2025-10-07,Thinking Fast and Slow,61.68,52.51,55.45,60.56,56.17,4.6,1,10,1,0,1.2,1.1844,56,3454.08,39.32,0.0981,4,13.41
2025-10-08,Thinking Fast and Slow,61.53,52.7,55.58,60.21,56.16,4.6,1,10,2,0,1.2,1.1893,61,3753.33,39.31,0.0956,4,13.38
2025-10-09,Thinking Fast and Slow,60.89,52.09,55.26,60.26,55.87,4.6,1,10,3,0,1.2,1.2004,64,3896.96,39.11,0.0899,4,13.24
2025-10-10,Thinking Fast and Slow,54.69,52.17,55.54,59.86,55.86,4.6,1,10,4,0,1.2,1.4559,72,3937.68,39.1,-0.0209,4,11.89
2025-10-11,Thinking Fast and Slow,56.63,51.6,55.67,59.66,55.64,4.6,0,10,5,1,1.2,1.5616,82,4643.66,38.95,0.0178,4,12.31
2025-10-12,Thinking Fast and Slow,56.1,51.66,56.21,59.71,55.86,4.6,1,10,6,1,1.2,1.5995,83,4656.3,39.1,0.0043,4,12.2
2025-10-13,Thinking Fast and Slow,54.61,51.53,55.96,59.62,55.7,4.6,1,10,0,0,1.2,1.4525,70,3822.7,38.99,-0.0196,4,11.87
2025-10-14,Thinking Fast and Slow,61.1,51.31,56.36,59.21,55.63,4.6,1,10,1,0,1.2,1.1838,57,3482.7,38.94,0.0983,4,13.28
2025-10-15,Thinking Fast and Slow,55.58,51.45,56.55,59.4,55.8,4.6,1,10,2,0,1.2,1.4116,66,3668.28,39.06,-0.0039,4,12.08
2025-10-16,Thinking Fast and Slow,57.84,51.8,56.46,59.72,55.99,4.6,1,10,3,0,1.2,1.3221,65,3759.6,39.2,0.033,4,12.57
2025-10-17,Thinking Fast and Slow,61.6,51.68,56.82,59.53,56.01,4.6,1,10,4,0,1.2,1.181,58,3572.8,39.21,0.0998,4,13.39
2025-10-18,Thinking Fast and Slow,55.73,51.68,56.16,59.32,55.72,4.6,1,10,5,1,1.2,1.6113,78,4346.94,39.0,0.0002,4,12.12
2025-10-19,Thinking Fast and Slow,54.61,51.42,56.33,60.1,55.95,4.6,1,10,6,1,1.2,1.6838,83,4532.63,39.17,-0.0239,4,11.87
2025-10-20,Thinking Fast and Slow,55.89,51.93,56.63,59.96,56.17,4.6,0,10,0,0,1.2,1.4145,69,3856.41,39.32,-0.005,4,12.15
2025-10-21,Thinking Fast and Slow,58.78,51.83,56.88,60.07,56.26,4.6,1,10,1,0,1.2,1.2952,66,3879.48,39.38,0.0448,4,12.78
2025-10-22,Thinking Fast and Slow,57.18,52.15,56.58,59.96,56.23,4.6,1,10,2,0,1.2,1.36,70,4002.6,39.36,0.0169,4,12.43
2025-10-23,Thinking Fast and Slow,57.44,51.92,56.72,60.39,56.35,4.6,1,10,3,0,1.2,1.3539,64,3676.16,39.44,0.0193,4,12.49
2025-10-24,Thinking Fast and Slow,57.4,51.64,57.12,60.37,56.38,4.6,1,10,4,0,1.2,1.357,68,3903.2,39.47,0.0181,4,12.48
2025-10-25,Thinking Fast and Slow,57.74,51.54,57.2,60.4,56.38,4.6,1,10,5,1,1.2,1.5443,77,4445.98,39.47,0.0241,4,12.55
2025-10-26,Thinking Fast and Slow,55.13,51.38,57.03,60.54,56.32,4.6,1,10,6,1,1.2,1.6748,84,4630.92,39.42,-0.0211,4,11.98
2025-10-27,Thinking Fast and Slow,56.54,51.54,56.47,60.98,56.33,4.6,1,10,0,0,1.2,1.3922,74,4183.96,39.43,0.0037,4,12.29
2025-10-28,Thinking Fast and Slow,58.81,51.67,56.46,61.0,56.38,4.6,1,10,1,0,1.2,1.2989,66,3881.46,39.46,0.0431,4,12.78
2025-10-29,Thinking Fast and Slow,60.05,51.78,56.88,60.58,56.41,4.6,1,10,2,0,1.2,1.2524,58,3482.9,39.49,0.0645,4,13.05
2025-10-30,Thinking Fast and Slow,60.58,51.97,56.81,60.84,56.54,4.6,1,10,3,0,1.2,1.2379,57,3453.06,39.58,0.0715,4,13.17
2025-10-31,Thinking Fast and Slow,58.07,51.75,56.86,61.13,56.58,4.6,1,10,4,0,1.2,1.3374,66,3832.62,39.6,0.0263,4,12.62
2025-11-01,Thinking Fast and Slow,61.02,51.79,56.78,60.65,56.41,4.6,1,11,5,1,1.35,1.5741,80,4881.6,39.49,0.0817,4,13.27
2025-11-02,Thinking Fast and Slow,55.9,51.39,56.91,60.86,56.38,4.6,1,11,6,1,1.35,1.8417,97,5422.3,39.47,-0.0085,4,12.15
2025-11-03,Thinking Fast and Slow,58.41,51.86,56.95,61.09,56.63,4.6,1,11,0,0,1.35,1.4915,69,4030.29,39.64,0.0314,4,12.7
2025-11-04,Thinking Fast and Slow,61.26,52.02,56.8,61.0,56.61,4.6,1,11,1,0,1.35,1.3679,63,3859.38,39.63,0.0821,4,13.32
2025-11-05,Thinking Fast and Slow,55.3,52.08,56.65,61.38,56.7,4.6,1,11,2,0,1.35,1.6496,76,4202.8,39.69,-0.0247,4,12.02
2025-11-06,Thinking Fast and Slow,62.15,51.9,56.4,61.86,56.72,4.6,1,11,3,0,1.35,1.3375,65,4039.75,39.7,0.0957,4,13.51
2025-11-07,Thinking Fast and Slow,54.01,51.82,56.24,61.64,56.57,4.6,1,11,4,0,1.35,1.7136,79,4266.79,39.6,-0.0453,4,11.74
2025-11-08,Thinking Fast and Slow,58.49,51.42,56.38,61.97,56.59,4.6,1,11,5,1,1.35,1.7087,83,4854.67,39.61,0.0336,4,12.72
2025-11-09,Thinking Fast and Slow,58.79,51.34,56.16,61.74,56.42,4.6,1,11,6,1,1.35,1.6836,82,4820.78,39.49,0.042,4,12.78
2025-11-10,Thinking Fast and Slow,56.1,51.51,56.6,62.34,56.82,4.6,1,11,0,0,1.35,1.6132,85,4768.5,39.77,-0.0127,4,12.2
2025-11-11,Thinking Fast and Slow,62.32,51.54,56.31,62.65,56.83,4.6,1,11,1,0,1.35,1.3358,70,4362.4,39.78,0.0966,4,13.55
2025-11-12,Thinking Fast and Slow,54.44,51.82,56.52,62.27,56.87,4.6,1,11,2,0,1.35,1.7057,85,4627.4,39.81,-0.0427,4,11.83
2025-11-13,Thinking Fast and Slow,55.32,51.99,56.45,62.0,56.81,4.6,1,11,3,0,1.35,1.6543,76,4204.32,39.77,-0.0262,4,12.03
2025-11-14,Thinking Fast and Slow,56.25,51.72,55.78,62.11,56.54,4.6,1,11,4,0,1.35,1.5913,80,4500.0,39.58,-0.0051,4,12.23
2025-11-15,Thinking Fast and Slow,62.01,52.05,56.0,61.61,56.55,4.6,1,11,5,1,1.35,1.5363,71,4402.71,39.59,0.0966,4,13.48
2025-11-16,Thinking Fast and Slow,58.81,52.43,56.08,61.92,56.81,4.6,1,11,6,1,1.35,1.7039,84,4940.04,39.77,0.0352,4,12.78
2025-11-17,Thinking Fast and Slow,56.96,52.17,56.02,62.21,56.8,4.6,0,11,0,0,1.35,1.5688,80,4556.8,39.76,0.0028,4,12.38
2025-11-18,Thinking Fast and Slow,55.88,52.2,55.71,62.79,56.9,4.6,1,11,1,0,1.35,1.629,85,4749.8,39.83,-0.0179,4,12.15
